Time,EAR,MAR,Blinks,Yawns,Drowsy
1771687401.16,0.337,0.018,44,0,0
1771687401.24,0.358,0.0,44,0,0
1771687401.3,0.353,0.018,44,0,0
1771687401.37,0.364,0.0,44,0,0
1771687401.43,0.353,0.019,44,0,0
1771687401.49,0.334,0.0,44,0,0
1771687401.56,0.343,0.019,44,0,0
1771687401.65,0.338,0.021,44,0,0
1771687401.7,0.329,0.02,44,0,0
1771687401.77,0.336,0.019,44,0,0
1771687401.83,0.341,0.018,44,0,0
1771687401.9,0.331,0.027,44,0,0
1771687401.96,0.335,0.0,44,0,0
1771687402.04,0.34,0.0,44,0,0
1771687402.11,0.328,0.019,44,0,0
1771687402.17,0.325,0.016,44,0,0
1771687402.23,0.331,0.0,44,0,0
1771687402.3,0.285,0.0,44,0,0
1771687402.38,0.296,0.0,44,0,0
1771687402.44,0.267,0.023,44,0,0
1771687402.5,0.235,0.0,44,0,0
1771687402.56,0.222,0.018,44,0,0
1771687402.63,0.218,0.018,44,0,0
1771687402.69,0.197,0.0,44,0,0
1771687402.77,0.239,0.0,44,0,0
1771687402.84,0.248,0.0,44,0,0
1771687402.9,0.259,0.047,44,0,0
1771687402.96,0.239,0.029,44,0,0
1771687403.03,0.217,0.02,44,0,0
1771687403.09,0.206,0.02,44,0,0
1771687403.17,0.217,0.0,44,0,0
1771687403.23,0.217,0.0,44,0,0
1771687403.3,0.21,0.029,44,0,0
1771687403.36,0.22,0.019,44,0,0
1771687403.43,0.229,0.0,44,0,0
1771687403.49,0.238,0.019,44,0,0
1771687403.58,0.216,0.0,44,0,0
1771687403.64,0.199,0.017,44,0,0
1771687403.7,0.221,0.023,44,0,0
1771687403.78,0.184,0.021,44,0,0
1771687403.84,0.148,0.023,44,0,0
1771687403.89,0.204,0.0,44,0,0
1771687403.97,0.208,0.014,44,0,0
1771687404.04,0.26,0.0,45,0,0
1771687404.1,0.245,0.015,45,0,0
1771687404.17,0.258,0.015,45,0,0
1771687404.23,0.271,0.016,45,0,0
1771687404.31,0.276,0.016,45,0,0
1771687404.37,0.278,0.017,45,0,0
1771687404.44,0.271,0.017,45,0,0
1771687404.5,0.249,0.0,45,0,0
1771687404.56,0.221,0.017,45,0,0
1771687404.63,0.257,0.0,45,0,0
1771687404.71,0.146,0.0,45,0,0
1771687404.77,0.189,0.0,45,0,0
1771687404.84,0.208,0.031,45,0,0
1771687404.9,0.233,0.08,46,0,0
1771687404.97,0.142,0.159,46,0,0
1771687405.03,0.282,0.044,46,0,0
1771687405.11,0.199,0.021,46,0,0
1771687405.17,0.257,0.0,46,0,0
1771687405.24,0.224,0.0,46,0,0
1771687405.3,0.283,0.023,46,0,0
1771687405.37,0.314,0.0,46,0,0
1771687405.43,0.322,0.029,46,0,0
1771687405.51,0.3,0.0,46,0,0
1771687405.57,0.297,0.021,46,0,0
1771687405.64,0.228,0.022,46,0,0
1771687405.7,0.206,0.073,46,0,0
1771687405.77,0.225,0.349,46,0,0
1771687405.83,0.222,0.081,46,0,0
1771687405.91,0.248,0.099,46,0,0
1771687405.98,0.253,0.018,46,0,0
1771687406.04,0.255,0.0,46,0,0
1771687406.1,0.241,0.02,46,0,0
1771687406.17,0.26,0.099,46,0,0
1771687406.25,0.247,0.146,46,0,0
1771687406.31,0.265,0.231,46,0,0
1771687406.38,0.28,0.234,46,0,0
1771687406.44,0.275,0.279,46,0,0
1771687406.51,0.294,0.296,46,0,0
1771687406.56,0.282,0.121,46,0,0
1771687406.65,0.271,0.019,46,0,0
1771687406.67,0.278,0.0,46,0,0
1771687406.74,0.272,0.0,46,0,0
1771687406.8,0.276,0.02,46,0,0
1771687406.86,0.256,0.028,46,0,0
1771687406.93,0.272,0.028,46,0,0
1771687407.01,0.304,0.027,46,0,0
1771687407.11,0.293,0.028,46,0,0
1771687407.18,0.287,0.028,46,0,0
1771687407.2,0.27,0.019,46,0,0
1771687407.27,0.266,0.0,46,0,0
1771687407.33,0.268,0.0,46,0,0
1771687407.41,0.256,0.018,46,0,0
1771687407.47,0.289,0.018,46,0,0
1771687407.54,0.286,0.0,46,0,0
1771687407.64,0.282,0.018,46,0,0
1771687407.71,0.275,0.0,46,0,0
1771687407.77,0.285,0.019,46,0,0
1771687407.85,0.3,0.0,46,0,0
1771687407.87,0.302,0.0,46,0,0
1771687407.98,0.295,0.019,46,0,0
1771687408.04,0.286,0.0,46,0,0
